time_step,x,y
1979,1416,154
1980,1427,154
1981,1442,152
1982,1453,152
1983,1469,148
1984,1492,146
1985,1506,143
1986,1529,143
1987,1546,143
1988,1563,143
1989,1584,145
1990,1606,145
1991,1622,144
1992,1621,141
1993,1623,120
1994,1619,129
1995,1618,146
1996,1618,153
1997,1626,149
1998,1632,156
1999,1631,163
2000,1626,171
2001,1624,183
2002,1626,193
2003,1624,208
2004,1621,231
2005,1619,250
2006,1613,275
2007,1609,296
2008,1606,320
2009,1597,348
2010,1590,367
2011,1584,396
2012,1580,423
2013,1579,443
2014,1577,467
2015,1582,492
2016,1586,514
2017,1592,536
2018,1598,557
2019,1603,576
2020,1611,595
2021,1620,612
2022,1629,628
2023,1629,645
2024,1621,653
2025,1616,660
2026,1616,661
2027,1621,663
2028,1627,663
2029,1637,663
2030,1649,656
2031,1651,643
2032,1645,636
2033,1638,628
2034,1629,618
2035,1619,605
2036,1611,592
2037,1601,580
2038,1593,572
2039,1576,561
2040,1560,553
2041,1541,545
2042,1523,539
2043,1507,532
2044,1489,525
2045,1467,519
2046,1447,516
2047,1427,512
2048,1407,509
2049,1385,507
2050,1365,506
2051,1346,506
2052,1323,506
2053,1305,507
2054,1284,510
2055,1266,513
2056,1247,518
2057,1229,523
2058,1209,529
2059,1190,534
2060,1169,542
2061,1152,547
2062,1136,557
2063,1118,571
2064,1120,574
2065,1122,578
2066,1121,589
2067,1120,600
2068,1112,615
2069,1103,632
2070,1100,650
2071,1093,673
2072,1087,696
2073,1082,721
2074,1079,745
2075,1077,770
2076,1076,796
2077,1072,817
2078,1068,841
2079,1067,865
2080,1064,893
2081,1062,915
2082,1059,920
2083,1058,904
2084,1056,895
2085,1049,888
2086,1040,881
2087,1038,882
2088,1014,872
2089,997,866
2090,981,859
2091,960,845
2092,944,836
2093,928,825
2094,910,809
2095,894,794
2096,879,783
2097,864,771
2098,848,755
2099,834,737
2100,821,719
2101,811,700
2102,799,680
2103,791,660
2104,784,640
2105,777,623
2106,770,602
2107,766,584
2108,762,574
2109,754,559
2110,746,536
2111,741,518
2112,733,497
2113,724,475
2114,716,458
2115,707,433
2116,701,415
2117,696,396
2118,686,374
2119,678,353
2120,673,335
2121,669,315
2122,664,296
2123,662,272
2124,661,255
2125,659,236
2126,661,214
2127,664,198
2128,670,183
2129,675,168
2130,678,160
2131,681,152
2132,682,166
2133,689,174
2134,699,186
2135,708,188
2136,730,200
2137,746,212
2138,759,218
2139,770,223
2140,791,241
2141,808,255
2142,820,269
2143,838,287
2144,854,301
2145,869,313
2146,893,330
2147,914,346
2148,932,358
2149,953,369
2150,974,381
2151,999,395
2152,1029,410
2153,1046,418
2154,1060,423
2155,1083,436
2156,1102,449
2157,1129,465
2158,1153,478
2159,1179,491
2160,1201,503
2161,1224,515
2162,1248,526
2163,1270,535
2164,1292,544
2165,1318,552
2166,1345,560
2167,1372,567
2168,1394,574
2169,1413,578
2170,1439,585
2171,1464,590
2172,1485,597
2173,1507,604
2174,1528,609
2175,1547,613
2176,1565,618
2177,1591,624
2178,1602,627
2179,1622,635
2180,1627,642
2181,1625,653
2182,1616,667
2183,1604,674
2184,1590,684
2185,1580,697
2186,1572,709
2187,1558,731
2188,1541,747
2189,1528,759
2190,1506,773
2191,1491,780
2192,1470,784
2193,1447,785
2194,1427,785
2195,1404,783
2196,1382,779
2197,1358,774
2198,1337,770
2199,1311,767
2200,1288,763
2201,1264,763
2202,1242,763
2203,1218,764
2204,1194,769
2205,1170,775
2206,1153,778
2207,1129,786
2208,1107,792
2209,1079,800
2210,1062,807
2211,1063,809
2212,1030,819
2213,1018,824
2214,988,835
2215,971,842
2216,940,859
2217,923,865
2218,902,874
2219,884,883
2220,870,890
2221,845,902
2222,825,910
2223,812,915
2224,790,921
2225,774,925
2226,752,927
2227,736,928
2228,711,933
2229,697,934
2230,684,936
2231,667,941
2232,649,943
2233,615,948
2234,598,948
2235,558,950
2236,543,945
2237,528,943
2238,510,942
2239,494,941
2240,481,943
2241,463,941
2242,439,937
2243,421,932
2244,396,933
2245,381,931
2246,357,925
2247,337,922
2248,321,919
2249,301,918
2250,282,908
2251,282,907
2252,286,902
2253,287,884
2254,290,877
2255,294,861
2256,300,837
2257,304,818
2258,310,805
2259,326,787
2260,348,771
2261,356,766
2262,370,749
2263,385,738
2264,411,721
2265,433,706
2266,456,689
2267,475,680
2268,494,668
2269,515,657
2270,536,645
2271,551,637
2272,569,628
2273,590,617
2274,606,608
2275,621,597
2276,635,590
2277,657,575
2278,676,562
2279,692,553
2280,711,542
2281,727,534
2282,747,526
2283,758,521
2284,777,513
2285,799,504
2286,818,496
2287,834,490
2288,852,481
2289,872,474
2290,893,466
2291,919,457
2292,940,447
2293,959,438
2294,981,426
2295,994,420
2296,1006,416
2297,1019,408
2298,1037,400
2299,1053,393
2300,1071,390
2301,1085,389
2302,1106,391
2303,1129,396
2304,1154,402
2305,1172,408
2306,1194,415
2307,1216,424
2308,1232,431
2309,1253,439
2310,1279,448
2311,1298,457
2312,1316,469
2313,1332,480
2314,1349,492
2315,1366,505
2316,1382,518
2317,1399,535
2318,1413,551
2319,1428,569
2320,1440,585
2321,1453,605
2322,1470,629
2323,1484,649
2324,1495,668
2325,1508,686
2326,1519,704
2327,1528,725
2328,1539,746
2329,1545,761
2330,1555,786
2331,1559,806
2332,1564,824
2333,1569,847
2334,1570,871
2335,1570,890
2336,1570,912
2337,1568,926
2338,1572,931
2339,1585,927
2340,1594,923
2341,1609,929
2342,1620,929
2343,1631,935
2344,1637,940
2345,1646,942
2346,1662,953
2347,1641,936
2348,1660,943
2349,1635,933
2350,1661,945
2351,1657,942
2352,1660,942
2353,1634,925
2354,1636,924
2355,1648,922
2356,1651,927
2357,1662,932
2358,1648,918
2359,1654,935
2360,1658,934
2361,1658,929
2362,1667,938
2363,1667,935
2364,1665,943
2365,1659,941
2366,1657,943
2367,1646,939
2368,1639,937
2369,1630,937
2370,1620,938
2371,1607,938
2372,1593,935
2373,1586,933
2374,1577,933
2375,1564,933
2376,1550,931
2377,1533,924
2378,1515,917
2379,1500,908
2380,1482,894
2381,1466,884
2382,1446,871
2383,1436,863
2384,1417,845
2385,1402,832
2386,1385,818
2387,1368,803
2388,1351,789
2389,1335,772
2390,1318,754
2391,1304,738
2392,1288,720
2393,1273,705
2394,1258,688
2395,1244,674
2396,1228,657
2397,1211,641
2398,1196,625
2399,1178,606
2400,1162,589
2401,1152,576
2402,1142,564
2403,1129,542
2404,1129,524
2405,1133,509
2406,1137,497
2407,1140,482
2408,1141,466
2409,1147,444
2410,1155,425
2411,1164,405
2412,1175,385
2413,1189,365
2414,1197,352
2415,1211,332
2416,1223,318
2417,1235,304
2418,1246,294
2419,1260,281
2420,1276,270
2421,1293,261
2422,1308,251
2423,1321,244
2424,1339,236
2425,1358,229
2426,1379,221
2427,1402,211
2428,1422,203
2429,1438,196
2430,1459,187
2431,1475,180
2432,1497,170
2433,1509,164
2434,1523,159
2435,1544,148
2436,1556,144
2437,1576,134
2438,1593,129
2439,1606,127
2440,1613,125
2441,1610,119
2442,1604,116
2443,1615,122
2444,1614,122
2445,1614,124
2446,1619,125
2447,1634,135
2448,1638,139
2449,1650,160
2450,1642,171
2451,1632,181
2452,1623,193
2453,1618,205
2454,1612,219
2455,1603,235
2456,1593,251
2457,1583,267
2458,1568,281
2459,1554,294
2460,1540,303
2461,1524,314
2462,1509,322
2463,1492,330
2464,1473,339
2465,1452,348
2466,1436,356
2467,1412,366
2468,1389,373
2469,1366,382
2470,1345,388
2471,1327,394
2472,1305,401
2473,1284,408
2474,1267,413
2475,1244,421
2476,1222,429
2477,1202,436
2478,1187,440
2479,1170,448
2480,1150,455
2481,1141,460
2482,1126,464
2483,1113,464
2484,1117,463
2485,1111,464
2486,1092,458
2487,1088,449
2488,1080,442
2489,1073,433
2490,1065,425
2491,1059,416
2492,1045,406
2493,1030,391
2494,1018,376
2495,1003,357
2496,989,339
2497,981,329
2498,967,309
2499,954,291
2500,949,279
2501,942,263
2502,931,244
2503,925,226
2504,922,208
2505,917,187
2506,914,167
2507,915,158
2508,910,151
2509,920,157
2510,911,148
2511,919,156
2512,916,150
2513,919,143
2514,926,146
2515,930,149
2516,941,142
2517,947,138
2518,965,132
2519,972,133
2520,986,134
2521,1001,136
2522,1021,139
2523,1043,144
2524,1065,156
2525,1083,165
2526,1099,177
2527,1113,190
2528,1127,208
2529,1139,225
2530,1152,246
2531,1165,267
2532,1175,281
2533,1185,308
2534,1196,331
2535,1207,350
2536,1217,371
2537,1228,395
2538,1239,418
2539,1251,442
2540,1262,469
2541,1270,487
2542,1278,505
2543,1287,526
2544,1295,546
2545,1303,566
2546,1313,587
2547,1322,608
2548,1330,628
2549,1339,649
2550,1346,668
2551,1356,688
2552,1368,710
2553,1381,728
2554,1393,747
2555,1409,764
2556,1423,781
2557,1444,799
2558,1462,813
2559,1481,827
2560,1500,839
2561,1517,849
2562,1542,863
2563,1566,876
2564,1585,887
2565,1601,893
2566,1619,905
2567,1636,914
2568,1648,924
2569,1645,928
2570,1645,930
2571,1641,935
2572,1645,935
2573,1650,940
2574,1658,944
2575,1651,943
2576,1638,944
2577,1641,944
2578,1649,949
2579,1656,953
2580,1637,946
2581,1644,947
2582,1658,952
2583,1655,950
2584,1656,942
2585,1652,942
2586,1668,936
2587,1666,936
2588,1668,931
2589,1668,929
2590,1679,905
2591,1677,898
2592,1679,886
2593,1684,868
2594,1686,851
2595,1690,825
2596,1692,806
2597,1683,791
2598,1677,776
2599,1668,754
2600,1658,738
2601,1651,724
2602,1645,710
2603,1638,697
2604,1629,680
2605,1623,664
2606,1615,645
2607,1606,625
2608,1596,601
2609,1587,577
2610,1577,556
2611,1568,537
2612,1559,513
2613,1549,493
2614,1540,473
2615,1531,456
2616,1522,437
2617,1513,420
2618,1506,403
2619,1501,385
2620,1498,362
2621,1495,344
2622,1492,329
2623,1493,302
2624,1492,281
2625,1491,263
2626,1490,240
2627,1493,219
2628,1497,197
2629,1502,176
2630,1505,157
2631,1504,145
2632,1508,141
2633,1500,144
2634,1490,142
2635,1480,149
2636,1470,147
2637,1464,145
2638,1454,138
2639,1440,127
2640,1426,127
2641,1409,128
2642,1405,137
2643,1398,144
2644,1386,152
2645,1371,168
2646,1359,186
2647,1349,207
2648,1341,231
2649,1336,255
2650,1332,277
2651,1331,302
2652,1329,321
2653,1328,345
2654,1329,374
2655,1330,400
2656,1328,426
2657,1326,451
2658,1324,476
2659,1320,495
2660,1316,519
2661,1311,543
2662,1309,564
2663,1307,585
2664,1302,605
2665,1298,624
2666,1295,644
2667,1290,666
2668,1286,689
2669,1283,707
2670,1281,721
2671,1278,747
2672,1276,766
2673,1276,785
2674,1279,808
2675,1283,830
2676,1289,850
2677,1296,873
2678,1308,896
2679,1317,921
2680,1319,926
2681,1319,923
2682,1321,929
2683,1322,919
2684,1321,922
2685,1324,930
2686,1329,932
2687,1338,941
2688,1347,932
2689,1354,922
2690,1362,915
2691,1372,915
2692,1393,914
2693,1409,911
2694,1419,910
2695,1441,902
2696,1465,893
2697,1486,884
2698,1507,873
2699,1530,860
2700,1547,851
2701,1566,837
2702,1587,824
2703,1602,814
2704,1617,803
2705,1632,794
2706,1639,785
2707,1640,778
2708,1633,776
2709,1635,777
2710,1634,779
2711,1643,787
2712,1652,797
2713,1663,809
2714,1674,827
2715,1684,846
2716,1688,865
2717,1681,889
2718,1678,922
2719,1671,936
2720,1679,926
2721,1680,890
2722,1687,907
2723,1689,910
2724,1696,923
2725,1695,936
2726,1681,932
2727,1676,935
2728,1665,933
2729,1657,931
2730,1645,925
2731,1632,924
2732,1618,926
2733,1604,931
2734,1583,940
2735,1568,944
2736,1546,950
2737,1522,951
2738,1509,952
2739,1486,952
2740,1466,950
2741,1442,945
2742,1420,941
2743,1401,937
2744,1381,935
2745,1360,933
2746,1340,931
2747,1316,929
2748,1291,926
2749,1268,923
2750,1248,921
2751,1224,920
2752,1198,917
2753,1178,915
2754,1151,911
2755,1135,907
2756,1117,903
2757,1103,899
2758,1080,894
2759,1058,890
2760,1038,886
2761,1009,881
2762,987,879
2763,962,876
2764,939,872
2765,912,869
2766,893,863
2767,868,858
2768,848,851
2769,825,845
2770,805,839
2771,785,833
2772,764,828
2773,744,824
2774,720,824
2775,699,822
2776,677,820
2777,641,822
2778,614,827
2779,597,831
2780,578,833
2781,554,841
2782,527,853
2783,509,858
2784,488,868
2785,474,875
2786,465,880
2787,435,893
2788,410,901
2789,382,913
2790,365,917
2791,335,929
2792,321,930
2793,297,933
2794,285,939
2795,296,942
2796,306,941
2797,298,954
2798,289,959
2799,291,962
2800,284,958
2801,273,952
2802,261,945
2803,250,925
2804,243,909
2805,255,887
2806,256,870
2807,255,857
2808,256,834
2809,262,820
2810,266,801
2811,269,775
2812,272,753
2813,276,730
2814,280,709
2815,282,685
2816,287,661
2817,292,638
2818,297,619
2819,305,596
2820,311,578
2821,326,554
2822,334,536
2823,347,517
2824,359,497
2825,376,474
2826,386,459
2827,400,441
2828,418,422
2829,434,401
2830,450,385
2831,465,369
2832,479,355
2833,495,339
2834,506,328
2835,523,315
2836,543,302
2837,561,290
2838,581,281
2839,602,274
2840,619,267
2841,638,258
2842,663,257
2843,687,253
2844,705,252
2845,726,251
2846,749,255
2847,770,262
2848,787,267
2849,804,273
2850,822,282
2851,843,293
2852,864,305
2853,883,314
2854,904,326
2855,929,344
2856,952,356
2857,969,364
2858,989,374
2859,1013,382
2860,1040,390
2861,1059,397
2862,1081,403
2863,1103,410
2864,1131,417
2865,1154,424
2866,1182,429
2867,1202,435
2868,1226,439
2869,1242,442
2870,1268,450
2871,1290,456
2872,1304,460
2873,1326,467
2874,1347,473
2875,1366,480
2876,1387,488
2877,1408,495
2878,1429,505
2879,1450,511
2880,1469,518
2881,1488,526
2882,1505,535
2883,1522,546
2884,1539,559
2885,1554,572
2886,1568,584
2887,1581,596
2888,1595,611
2889,1606,625
2890,1618,640
2891,1630,661
2892,1643,683
2893,1653,701
2894,1658,712
2895,1664,732
2896,1670,754
2897,1673,781
2898,1673,790
2899,1670,816
2900,1669,848
2901,1669,863
2902,1664,890
2903,1664,912
2904,1663,932
2905,1669,940
2906,1678,936
2907,1675,933
2908,1665,940
2909,1654,933
2910,1643,935
2911,1629,935
2912,1615,936
2913,1600,936
2914,1586,936
2915,1570,930
2916,1552,928
2917,1533,928
2918,1516,927
2919,1496,924
2920,1476,919
2921,1454,912
2922,1436,905
2923,1414,896
2924,1393,887
2925,1371,876
2926,1353,867
2927,1335,856
2928,1316,844
2929,1298,833
2930,1280,820
2931,1263,808
2932,1246,794
2933,1231,784
2934,1214,770
2935,1199,757
2936,1185,745
2937,1170,731
2938,1155,716
2939,1142,700
2940,1129,684
2941,1115,665
2942,1106,651
2943,1108,644
2944,1115,644
2945,1121,641
2946,1130,637
2947,1138,631
2948,1141,622
2949,1145,605
2950,1150,589
2951,1154,572
2952,1158,551
2953,1162,528
2954,1166,506
2955,1170,484
2956,1174,465
2957,1176,448
2958,1177,426
2959,1179,403
2960,1181,382
2961,1184,356
2962,1186,335
2963,1188,315
2964,1191,295
2965,1193,276
2966,1199,256
2967,1203,236
2968,1208,220
2969,1212,201
2970,1217,184
2971,1221,172
2972,1226,157
2973,1237,142
2974,1242,147
2975,1255,157
2976,1258,165
2977,1274,175
2978,1292,177
2979,1306,181
2980,1325,185
2981,1342,193
2982,1358,203
2983,1375,217
2984,1389,230
2985,1401,241
2986,1413,260
2987,1425,277
2988,1436,293
2989,1449,311
2990,1462,327
2991,1478,343
2992,1492,358
2993,1506,373
2994,1520,387
2995,1537,402
2996,1553,417
2997,1571,433
2998,1585,446
2999,1601,461
3000,1617,476
3001,1629,489
3002,1645,514
3003,1649,531
3004,1645,546
3005,1640,558
3006,1636,580
3007,1633,603
3008,1627,627
3009,1623,644
3010,1620,662
3011,1614,684
3012,1605,705
3013,1594,724
3014,1582,745
3015,1569,763
3016,1554,779
3017,1537,799
3018,1523,810
3019,1507,825
3020,1489,842
3021,1475,854
3022,1455,869
3023,1435,883
3024,1417,899
3025,1399,915
3026,1383,926
3027,1370,930
3028,1357,922
3029,1344,915
3030,1329,909
3031,1315,906
3032,1303,904
3033,1282,903
3034,1262,901
3035,1238,896
3036,1221,890
3037,1199,882
3038,1178,874
3039,1160,867
3040,1147,861
3041,1125,850
3042,1106,841
3043,1088,830
3044,1075,822
3045,1055,810
3046,1038,801
3047,1017,786
3048,999,775
3049,977,762
3050,967,756
3051,951,749
3052,930,738
3053,914,730
3054,900,722
3055,881,715
3056,866,708
3057,847,697
3058,829,683
3059,812,664
3060,800,645
3061,787,626
3062,776,606
3063,767,587
3064,760,570
3065,755,555
3066,753,532
3067,748,517
3068,746,498
3069,745,480
3070,744,459
3071,747,442
3072,748,430
3073,755,409
3074,758,396
3075,771,374
3076,775,365
3077,785,351
3078,798,333
3079,803,323
3080,817,308
3081,829,294
3082,831,287
3083,848,266
3084,859,254
3085,876,232
3086,887,218
3087,898,200
3088,913,179
3089,929,160
3090,940,144
3091,948,144
3092,957,147
3093,970,144
3094,985,143
3095,1000,141
3096,1009,143
3097,1026,139
3098,1037,140
3099,1056,136
3100,1068,136
3101,1086,136
3102,1107,135
3103,1132,134
3104,1154,132
3105,1175,132
3106,1199,134
3107,1222,138
3108,1239,142
3109,1261,146
3110,1280,152
3111,1300,159
3112,1318,166
3113,1338,176
3114,1356,186
3115,1375,197
3116,1396,210
3117,1416,224
3118,1435,238
3119,1453,254
3120,1470,270
3121,1484,283
3122,1497,298
3123,1510,320
3124,1518,335
3125,1532,356
3126,1543,373
3127,1549,390
3128,1558,410
3129,1568,434
3130,1576,452
3131,1581,473
3132,1585,496
3133,1587,518
3134,1588,539
3135,1587,557
3136,1582,578
3137,1578,600
3138,1572,624
3139,1564,645
3140,1558,665
3141,1548,688
3142,1540,709
3143,1528,732
3144,1515,754
3145,1503,778
3146,1491,800
3147,1479,824
3148,1466,846
3149,1456,869
3150,1447,890
3151,1441,910
3152,1433,926
3153,1429,925
3154,1434,913
3155,1432,913
3156,1433,913
3157,1425,912
3158,1423,921
3159,1414,931
3160,1404,935
3161,1393,928
3162,1386,924
3163,1380,924
3164,1364,924
3165,1350,923
3166,1330,918
3167,1310,913
3168,1289,905
3169,1269,894
3170,1247,883
3171,1228,869
3172,1211,855
3173,1197,842
3174,1180,827
3175,1166,812
3176,1152,796
3177,1138,780
3178,1126,764
3179,1115,747
3180,1110,737
3181,1098,718
3182,1088,699
3183,1077,679
3184,1074,663
3185,1072,666
3186,1081,664
3187,1090,668
3188,1099,659
3189,1109,649
3190,1119,639
3191,1128,629
3192,1139,618
3193,1149,608
3194,1164,589
3195,1177,575
3196,1190,562
3197,1205,548
3198,1219,534
3199,1236,516
3200,1252,501
3201,1268,484
3202,1285,468
3203,1300,454
3204,1317,439
3205,1335,423
3206,1349,412
3207,1364,398
3208,1380,384
3209,1396,374
3210,1407,365
3211,1424,355
3212,1445,345
3213,1459,336
3214,1472,328
3215,1489,319
3216,1508,306
3217,1527,296
3218,1544,284
3219,1561,273
3220,1576,261
3221,1589,250
3222,1604,238
3223,1623,222
3224,1635,215
3225,1647,199
3226,1658,178
3227,1662,172
3228,1668,144
3229,1667,121
3230,1671,130
3231,1675,136
3232,1676,130
3233,1671,131
3234,1669,123
3235,1677,128
3236,1665,121
3237,1649,126
3238,1639,124
3239,1634,126
3240,1630,132
3241,1621,128
3242,1610,124
3243,1602,120
3244,1586,122
3245,1571,123
3246,1563,128
3247,1551,128
3248,1532,128
3249,1517,131
3250,1504,134
3251,1487,141
3252,1472,148
3253,1454,158
3254,1437,168
3255,1419,182
3256,1404,195
3257,1387,213
3258,1372,229
3259,1356,249
3260,1345,265
3261,1332,285
3262,1321,305
3263,1309,328
3264,1299,344
3265,1290,374
3266,1283,392
3267,1277,416
3268,1271,438
3269,1267,463
3270,1264,481
3271,1262,506
3272,1260,529
3273,1259,553
3274,1259,578
3275,1260,598
3276,1261,621
3277,1264,644
3278,1268,667
3279,1274,691
3280,1280,712
3281,1287,736
3282,1295,758
3283,1305,781
3284,1315,802
3285,1327,825
3286,1338,845
3287,1355,867
3288,1368,884
3289,1382,900
3290,1394,915
3291,1411,932
3292,1430,941
3293,1439,932
3294,1445,922
3295,1456,920
3296,1474,913
3297,1493,903
3298,1505,894
3299,1520,879
3300,1530,870
3301,1541,854
3302,1551,835
3303,1560,815
3304,1569,796
3305,1575,780
3306,1579,763
3307,1585,739
3308,1591,717
3309,1592,698
3310,1595,673
3311,1601,648
3312,1602,637
3313,1606,615
3314,1610,588
3315,1611,571
3316,1613,555
3317,1614,530
3318,1615,509
3319,1615,486
3320,1614,459
3321,1613,433
3322,1611,418
3323,1608,394
3324,1603,371
3325,1601,351
3326,1599,330
3327,1594,311
3328,1591,286
3329,1589,273
3330,1584,248
3331,1579,226
3332,1578,198
3333,1576,182
3334,1574,163
3335,1570,150
3336,1568,150
3337,1581,153
3338,1577,172
3339,1584,172
3340,1597,170
3341,1612,169
3342,1629,169
3343,1638,172
3344,1642,173
3345,1656,187
3346,1656,191
3347,1662,205
3348,1667,224
3349,1668,237
3350,1672,262
3351,1678,277
3352,1675,286
3353,1670,319
3354,1657,342
3355,1650,361
3356,1644,376
3357,1637,400
3358,1628,420
3359,1621,438
3360,1612,463
3361,1608,477
3362,1598,491
3363,1591,511
3364,1581,534
3365,1572,553
3366,1564,573
3367,1552,595
3368,1539,615
3369,1525,634
3370,1510,651
3371,1497,665
3372,1481,682
3373,1466,698
3374,1452,713
3375,1432,730
3376,1416,742
3377,1403,757
